[2017-06-26 21:30:52,586738] front.INFO  [3c7dca31] [79f0846c] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /test/html/, 121.2.218.77, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:14,306547] front.INFO  [NULL] [fb1dd26e] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /test/html/mypage/login, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:14,318675] front.INFO  [3c7dca31] [fb1dd26e] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["mypage_login"]  [GET, /test/html/mypage/login, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:14,410759] front.INFO  [3c7dca31] [fb1dd26e] [NULL] [LogListener:onKernelController:73] - LOGIC START ["mypage_login"]  [GET, /test/html/mypage/login, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:14,709061] front.INFO  [3c7dca31] [fb1dd26e] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["mypage_login"]  [GET, /test/html/mypage/login, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:14,711542] front.INFO  [3c7dca31] [fb1dd26e] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["mypage_login"]  [GET, /test/html/mypage/login, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:15,654696] front.INFO  [NULL] [049b19f2] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /test/html/entry, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/mypage/login, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:15,664334] front.INFO  [3c7dca31] [049b19f2] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["entry"]  [GET, /test/html/entry, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/mypage/login, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:15,750956] front.INFO  [3c7dca31] [049b19f2] [NULL] [LogListener:onKernelController:73] - LOGIC START ["entry"]  [GET, /test/html/entry, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/mypage/login, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
[2017-06-26 21:31:16,160647] front.INFO  [3c7dca31] [049b19f2] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["entry"]  [GET, /test/html/entry, 121.2.218.77, http://actalive.sakura.ne.jp/test/html/mypage/login, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36]
